Jugador,market_value,matches_played,Acciones_que_crean_tiros,Toques_en_area_rival,Pases_recibidos,Acarreos_ultimo_tercio,days_left_on_contract,xAG,Pases_progresivos,npxG,Regates_exitosos,Pases_al_hueco,Pases_progresivos_recibidos,Perdida_balon,Veces_que_fue_barrido_regate,Malos_controles,Pases_fuera_de_juego,Faltas_cometidas,Edad_c,Edad_c2,GK,CB,WB,LW,RW,FW,market_value_num,target_log,Nacionalidad
Aaron Ciammaglichella,0.7,1,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.612230268318044,43.72158912126131,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5306282510621704,Italy
Aaron Martin,6.5,36,2.638888888888889,0.5555555555555556,28.86111111111111,0.8611111111111112,304,0.15000000000000002,2.5,0.01666666666666667,0.3333333333333333,0.0,3.0,0.4722222222222222,0.3333333333333333,0.6111111111111112,0.1388888888888889,1.0555555555555556,1.8946190467504493,3.5895813323095815,0.0,0.0,0.3148148148148148,0.06481481481481483,0.0,0.0,6.5,2.0149030205422647,Spain
Aaron Ramsdale,16.0,30,0.1,0.0,23.4,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.23333333333333334,0.03333333333333333,0.8370848001751057,0.7007109626841966,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.833213344056216,England
Aaron WanBissaka,24.0,36,2.5833333333333335,1.3333333333333333,36.72222222222222,1.8055555555555556,2130,0.09444444444444444,4.138888888888889,0.025,1.7777777777777777,0.1388888888888889,4.638888888888889,0.6111111111111112,1.1944444444444444,0.9722222222222222,0.1111111111111111,0.6944444444444444,1.3000984988052444,1.69025610659565,0.0,0.0,0.2685185185185185,0.009259259259259259,0.009259259259259259,0.0,24.0,3.2188758248682006,England
Abakar Sylla,10.0,21,0.19047619047619047,0.42857142857142855,23.666666666666668,0.047619047619047616,1035,0.004761904761904762,1.0,0.023809523809523808,0.14285714285714285,0.0,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.0,0.8095238095238095,-3.820449446400236,14.595833972499868,0.0,0.8333333333333334,0.023809523809523808,0.0,0.0,0.0,10.0,2.3978952727983707,Côte d'Ivoire
Abdallah Sima,9.0,27,1.037037037037037,2.4444444444444446,14.0,0.5925925925925926,304,0.03333333333333333,0.8888888888888888,0.2111111111111111,0.2222222222222222,0.0,3.4074074074074074,0.8148148148148148,0.48148148148148145,1.962962962962963,0.0,0.5925925925925926,-2.277983692975578,5.189209705462653,0.0,0.0,0.0,0.5925925925925926,0.0,0.25925925925925924,9.0,2.302585092994046,Senegal
Abde Ezzalzouli,12.0,32,2.0625,4.71875,24.90625,2.34375,1400,0.05625,2.125,0.221875,1.4375,0.0625,6.71875,1.5625,1.15625,2.0,0.0625,0.71875,-2.762915199824892,7.6337004014234235,0.0,0.0,0.0,0.890625,0.0,0.0,12.0,2.5649493574615367,Morocco
Abdel Abqar,7.5,29,0.8620689655172413,0.8620689655172413,22.413793103448278,0.2413793103448276,1035,0.010344827586206898,2.7241379310344827,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.6206896551724138,0.10344827586206896,1.6206896551724137,-0.09990150119475416,0.009980309940965467,0.0,1.0,0.0,0.0,0.0,0.0,7.5,2.1400661634962708,Morocco
Abderrahman Rebbach,0.7,8,1.25,2.25,13.375,0.75,1035,0.037500000000000006,0.625,0.0125,0.375,0.0,4.25,0.625,1.125,1.125,0.0,0.625,0.1329752111340099,0.01768240677613451,0.0,0.0,0.0,0.6875,0.0,0.0625,0.7,0.5306282510621704,Algeria
Abdon Prats,1.2,24,0.2916666666666667,1.0416666666666667,4.333333333333333,0.0,1035,0.004166666666666667,0.2916666666666667,0.0625,0.041666666666666664,0.0,0.5833333333333334,0.5,0.08333333333333333,0.7083333333333334,0.0,0.25,6.179550553599764,38.18684504449515,0.0,0.0,0.0,0.0,0.0,0.875,1.2,0.7884573603642702,Spain
Abdou Harroui,1.8,10,1.5,1.7,20.3,2.0,1035,0.05,2.1,0.22000000000000003,0.6,0.1,3.4,1.0,1.3,1.2,0.1,1.0,0.7302354851066148,0.5332438637088931,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.8,1.0296194171811581,Netherlands
Abdoulaye Bamba,0.3,19,0.5263157894736842,0.15789473684210525,24.63157894736842,0.10526315789473684,304,0.010526315789473684,0.8421052631578947,0.005263157894736842,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525,0.0,0.5263157894736842,8.81242726592853,77.65887431728059,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.3,0.262364264467491,Côte d'Ivoire
Abdoulaye Keita,2.0,3,0.3333333333333333,0.3333333333333333,8.333333333333334,0.0,304,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.0,2.0,-3.7519562957153028,14.077176044957696,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,1.0986122886681098,Spain
Abdoulaye Niakhate Ndiaye,4.0,22,0.5,0.9545454545454546,33.63636363636363,0.09090909090909091,1400,0.0,1.7727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.6818181818181818,0.09090909090909091,0.9090909090909091,-3.0916823231125647,9.558499587046706,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.6094379124341003,Senegal
Abdoulaye Toure,3.0,28,1.75,1.0,29.714285714285715,0.5,304,0.014285714285714287,3.892857142857143,0.075,0.6071428571428571,0.10714285714285714,1.0,1.0714285714285714,0.42857142857142855,1.0357142857142858,0.21428571428571427,1.0714285714285714,5.012427265928533,25.12442709622379,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,Guinea
Abdukodir Khusanov,35.0,19,0.8421052631578947,0.2631578947368421,38.10526315789474,0.2631578947368421,1400,0.021052631578947368,3.5789473684210527,0.010526315789473684,0.05263157894736842,0.0,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.05263157894736842,0.8421052631578947,-5.154696021742701,26.57089107657003,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,35.0,3.58351893845611,Uzbekistan
Abdul Mumin,5.0,24,0.4583333333333333,0.5416666666666666,34.125,0.20833333333333334,304,0.008333333333333333,1.6666666666666667,0.025000000000000005,0.20833333333333334,0.0,0.25,0.20833333333333334,0.16666666666666666,0.6666666666666666,0.125,0.9166666666666666,0.5411943892162014,0.29289136691909734,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.791759469228055,Ghana
Abel Ruiz,4.0,23,0.7391304347826086,2.5652173913043477,12.217391304347826,0.5217391304347826,1400,0.021739130434782608,1.0,0.13478260869565217,0.30434782608695654,0.043478260869565216,3.0869565217391304,0.782608695652174,0.43478260869565216,1.391304347826087,0.043478260869565216,0.30434782608695654,-0.872504240920783,0.7612636504247519,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.8695652173913043,4.0,1.6094379124341003,Spain
Abner,7.0,19,1.3157894736842106,1.1578947368421053,27.0,0.8421052631578947,1400,0.05789473684210527,3.473684210526316,0.02631578947368421,0.3157894736842105,0.05263157894736842,2.8947368421052633,0.42105263157894735,0.3157894736842105,0.7368421052631579,0.10526315789473684,0.8421052631578947,-1.2204494464002345,1.4894968512186388,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,7.0,2.0794415416798357,Brazil
Achraf Hakimi,80.0,25,4.16,3.24,72.68,2.28,1400,0.24400000000000002,7.32,0.11200000000000002,1.04,0.08,10.96,0.6,0.84,1.52,0.12,0.76,0.3384546631888057,0.1145515590342479,0.0,0.0,0.02,0.0,0.0,0.0,80.0,4.394449154672439,Morocco
Adam Aznou,4.0,13,1.2307692307692308,0.9230769230769231,17.53846153846154,0.46153846153846156,1400,0.015384615384615385,1.9230769230769231,0.02307692307692308,1.4615384615384615,0.0,2.0,0.9230769230769231,1.1538461538461537,2.1538461538461537,0.3076923076923077,1.0769230769230769,-7.23414807653722,52.332898393267165,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6094379124341003,Morocco
Adam Marusic,3.5,35,0.9428571428571428,0.8857142857142857,26.457142857142856,0.7714285714285715,304,0.011428571428571429,2.4,0.05142857142857143,0.2857142857142857,0.0,3.085714285714286,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.02857142857142857,0.5714285714285714,6.409687539901132,41.08409435916382,0.0,0.014285714285714285,0.0,0.0,0.04285714285714286,0.0,3.5,1.5040773967762742,Montenegro
Adam Masina,1.5,28,0.75,0.42857142857142855,34.67857142857143,0.32142857142857145,304,0.0071428571428571435,2.607142857142857,0.02142857142857143,0.21428571428571427,0.03571428571428571,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.10714285714285714,0.8214285714285714,5.1987286357915465,27.026779428599035,0.0,0.8571428571428571,0.0,0.0,0.03571428571428571,0.0,1.5,0.9162907318741551,Morocco
Adam Obert,3.0,21,1.1904761904761905,0.6190476190476191,15.714285714285714,0.42857142857142855,1400,0.01904761904761905,2.380952380952381,0.04285714285714286,0.23809523809523808,0.0,0.9047619047619048,0.3333333333333333,0.42857142857142855,1.2380952380952381,0.14285714285714285,1.0476190476190477,-3.445106980646809,11.868762108101373,0.0,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,3.0,1.3862943611198906,Slovakia
Adam Smith,0.75,25,0.92,0.32,16.12,0.72,304,0.016,1.96,0.027999999999999997,0.24,0.04,1.36,0.28,0.28,0.52,0.04,0.76,7.878180690586067,62.06573099352316,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5596157879354227,England
Adam Webster,11.0,14,1.0,1.0714285714285714,39.42857142857143,0.42857142857142855,304,0.028571428571428574,4.5,0.014285714285714287,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.5,4.19324918373675,17.58333871690892,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.4849066497880004,England
Adam Wharton,45.0,20,2.95,0.55,26.65,1.15,1400,0.155,5.35,0.015000000000000003,0.1,0.25,0.55,0.65,0.4,0.85,0.35,0.6,-5.269764514893385,27.770418042429515,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.828641396489095,England
Adama Boiro,2.5,18,0.8888888888888888,0.7777777777777778,18.444444444444443,1.1666666666666667,1400,0.022222222222222223,2.5555555555555554,0.011111111111111112,0.4444444444444444,0.0,2.0,0.8333333333333334,0.8888888888888888,1.2777777777777777,0.0,0.7222222222222222,-3.2889425970851676,10.817143406921327,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2.5,1.252762968495368,Spain
Adama Traore,9.0,36,2.2777777777777777,2.5277777777777777,16.86111111111111,1.25,304,0.13333333333333333,1.8888888888888888,0.11388888888888887,1.3333333333333333,0.16666666666666666,4.472222222222222,0.6944444444444444,1.0,1.0277777777777777,0.05555555555555555,0.6666666666666666,3.13571493716141,9.832708167137184,0.0,0.0,0.0,0.17592592592592593,0.6759259259259259,0.0,9.0,2.302585092994046,Spain
Ademola Lookman,60.0,31,4.354838709677419,6.419354838709677,31.419354838709676,2.2580645161290325,669,0.23225806451612904,2.3548387096774195,0.3032258064516129,1.1935483870967742,0.0967741935483871,10.193548387096774,1.6451612903225807,2.064516129032258,2.3225806451612905,0.16129032258064516,1.0,1.4014683618189423,1.9641135691794698,0.0,0.0,0.01075268817204301,0.04838709677419355,0.0,0.41397849462365593,60.0,4.110873864173311,Nigeria
Adnan Januzaj,1.2,18,2.0555555555555554,0.8333333333333334,17.72222222222222,0.7777777777777778,304,0.05,2.2777777777777777,0.044444444444444446,0.7777777777777778,0.4444444444444444,3.2222222222222223,0.5,1.2222222222222223,1.7222222222222223,0.05555555555555555,0.2777777777777778,4.102838224832642,16.833281499147862,0.0,0.027777777777777776,0.0,0.0,0.16666666666666666,0.19444444444444445,1.2,0.7884573603642702,Belgium
Ado Onaiwu,1.5,31,0.9032258064516129,0.967741935483871,11.161290322580646,0.5483870967741935,304,0.035483870967741936,1.064516129032258,0.12903225806451613,0.3548387096774194,0.03225806451612903,2.3870967741935485,0.7096774193548387,0.41935483870967744,0.9354838709677419,0.12903225806451613,0.2903225806451613,3.3274957590792162,11.07222802669017,0.0,0.0,0.0,0.04838709677419355,0.03225806451612903,0.20967741935483872,1.5,0.9162907318741551,Japan
Adria Altimira,1.5,22,0.9545454545454546,0.36363636363636365,19.636363636363637,1.0454545454545454,304,0.022727272727272728,1.9090909090909092,0.009090909090909092,0.45454545454545453,0.09090909090909091,3.1363636363636362,0.3181818181818182,0.5454545454545454,1.2727272727272727,0.09090909090909091,1.2272727272727273,-2.0368878025646175,4.148911920236516,0.0,0.0,0.11363636363636363,0.1515151515151515,0.09090909090909091,0.0,1.5,0.9162907318741551,Spain
Adria Pedrosa,7.0,31,1.5161290322580645,0.6774193548387096,26.64516129032258,1.5806451612903225,1035,0.05483870967741936,2.5483870967741935,0.01935483870967742,0.5483870967741935,0.03225806451612903,3.096774193548387,0.4838709677419355,0.5806451612903226,1.1935483870967742,0.1935483870967742,1.2258064516129032,0.8398245262025057,0.7053052348112632,0.0,0.0,0.01075268817204301,0.0,0.0,0.0,7.0,2.0794415416798357,Spain
Adrian,1.2,19,0.0,0.0,15.736842105263158,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,12.190509457709357,148.60852083850128,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7884573603642702,Spain
Adrian Benedyczak,4.5,9,0.3333333333333333,0.4444444444444444,6.666666666666667,0.2222222222222222,1035,0.0,0.3333333333333333,0.03333333333333334,0.0,0.0,1.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444,-1.7546960217426992,3.078958128719655,0.0,0.0,0.0,0.5,0.16666666666666666,0.2222222222222222,4.5,1.7047480922384253,Poland
Adrian Bernabe,15.0,21,2.761904761904762,0.38095238095238093,38.95238095238095,1.8571428571428572,669,0.047619047619047616,5.476190476190476,0.05238095238095238,0.7142857142857143,0.23809523809523808,0.9523809523809523,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.09523809523809523,0.42857142857142855,-2.195791912153659,4.821502121479423,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.772588722239781,Spain
Adrian Nino,2.0,1,0.0,2.0,1.0,0.0,304,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.609490542290647,31.46638414404822,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0986122886681098,Spain
Adrien Rabiot,25.0,29,2.2758620689655173,3.4482758620689653,49.827586206896555,1.793103448275862,304,0.13103448275862067,5.793103448275862,0.2517241379310345,0.896551724137931,0.20689655172413793,6.0,1.0689655172413792,0.7931034482758621,1.793103448275862,0.10344827586206896,1.8275862068965518,3.9274957590792177,15.42522293758524,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,25.0,3.258096538021482,France
Adrien Tameze,2.0,20,0.4,0.65,12.85,0.45,304,0.045,1.15,0.015,0.2,0.0,1.05,0.15,0.4,0.5,0.0,0.4,5.031605348120312,25.317052379232926,0.0,0.05,0.05,0.0,0.0,0.1,2.0,1.0986122886681098,Cameroon
Adrien Thomasson,5.0,33,3.303030303030303,3.393939393939394,41.24242424242424,1.0303030303030303,304,0.18484848484848487,4.515151515151516,0.18484848484848487,0.7878787878787878,0.12121212121212122,4.181818181818182,1.2424242424242424,0.9696969696969697,2.0303030303030303,0.15151515151515152,1.5454545454545454,5.239824526202504,27.455761065393297,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.791759469228055,France
Adrien Truffert,15.0,33,2.303030303030303,1.7272727272727273,35.93939393939394,1.3636363636363635,1765,0.09696969696969697,3.1515151515151514,0.06969696969696969,0.48484848484848486,0.030303030303030304,7.363636363636363,0.7575757575757576,0.6666666666666666,1.0909090909090908,0.18181818181818182,0.7575757575757576,-2.7053809532495485,7.319086102205436,0.0,0.0707070707070707,0.47979797979797983,0.0,0.0,0.0,15.0,2.772588722239781,France
Aihen Munoz,4.0,21,0.47619047619047616,0.19047619047619047,19.238095238095237,0.7619047619047619,669,0.009523809523809525,1.8095238095238095,0.004761904761904762,0.3333333333333333,0.0,1.3333333333333333,0.14285714285714285,0.19047619047619047,0.47619047619047616,0.19047619047619047,0.7142857142857143,1.5768108275723662,2.4863323859494506,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6094379124341003,Spain
Aimar Oroz,15.0,37,2.4864864864864864,1.972972972972973,28.054054054054053,1.972972972972973,1400,0.06486486486486487,4.405405405405405,0.09189189189189188,1.3243243243243243,0.24324324324324326,3.8378378378378377,1.4864864864864864,1.135135135135135,1.5675675675675675,0.1891891891891892,0.7567567567567568,-2.7053809532495485,7.319086102205436,0.0,0.0,0.0,0.06306306306306306,0.0,0.06306306306306306,15.0,2.772588722239781,Spain
Ainsley MaitlandNiles,12.0,32,1.71875,2.125,28.625,0.6875,669,0.1125,3.1875,0.090625,0.53125,0.125,3.4375,0.625,0.65625,0.875,0.21875,0.5,1.5220163070244226,2.3165336388482616,0.0,0.0,0.078125,0.0,0.015625,0.0,12.0,2.5649493574615367,England
Aissa Mandi,1.2,24,0.9583333333333334,0.9166666666666666,41.25,0.5416666666666666,304,0.012500000000000002,3.4166666666666665,0.008333333333333333,0.125,0.041666666666666664,0.875,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.2916666666666667,7.354893019353188,54.094451326130255,0.0,0.4583333333333333,0.0,0.0,0.041666666666666664,0.0,1.2,0.7884573603642702,Algeria
Aitor Fernandez,0.7,1,0.0,0.0,17.0,0.0,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713797128942229,59.502666146477374,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5306282510621704,Spain
Aitor Paredes,22.0,23,0.34782608695652173,0.4782608695652174,30.782608695652176,0.13043478260869565,1400,0.0,2.0,0.10434782608695652,0.0,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.08695652173913043,1.0,-1.121819309413933,1.2584785629739537,0.0,1.0,0.0,0.0,0.0,0.0,22.0,3.1354942159291497,Spain
Aitor Ruibal,3.5,29,1.2413793103448276,1.1379310344827587,15.827586206896552,0.8620689655172413,1035,0.0793103448275862,1.7241379310344827,0.027586206896551727,0.4827586206896552,0.034482758620689655,2.206896551724138,0.5517241379310345,0.4482758620689655,0.9310344827586207,0.1724137931034483,0.3448275862068966,2.9768108275723684,8.86140270315209,0.0,0.0,0.0,0.06896551724137931,0.22413793103448276,0.10344827586206896,3.5,1.5040773967762742,Spain
Akor Adams,5.0,19,1.3157894736842106,2.6315789473684212,10.210526315789474,0.2631578947368421,1400,0.042105263157894736,0.5789473684210527,0.2421052631578947,0.42105263157894735,0.05263157894736842,2.6315789473684212,0.7368421052631579,0.3157894736842105,0.9473684210526315,0.10526315789473684,0.9473684210526315,-1.0094905422906457,1.019071154974262,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.791759469228055,Nigeria
Alan Matturro,7.0,13,0.6923076923076923,0.6923076923076923,20.0,0.38461538461538464,304,0.007692307692307693,1.1538461538461537,0.007692307692307693,0.23076923076923078,0.0,0.6923076923076923,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.7692307692307693,-5.7136001313317415,32.645226460754095,0.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,7.0,2.0794415416798357,Uruguay
Albert Grønbaek,11.0,20,1.55,2.15,13.55,0.75,304,0.05500000000000001,1.55,0.06999999999999999,0.55,0.05,3.05,0.95,1.4,1.9,0.15,0.5,-2.3820932820166725,5.674368404228963,0.0,0.0,0.0,0.15,0.0,0.2,11.0,2.4849066497880004,Denmark
Albert Guðmundsson,18.0,24,1.625,1.3333333333333333,19.416666666666668,1.125,1400,0.075,1.5416666666666667,0.1125,0.625,0.041666666666666664,2.4583333333333335,0.5833333333333334,0.25,1.2083333333333333,0.041666666666666664,0.5416666666666666,1.7494135672983937,3.0604478294476913,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.4583333333333333,18.0,2.9444389791664403,Iceland
Albert Sambi Lokonga,8.0,22,1.5909090909090908,0.7727272727272727,33.90909090909091,0.6363636363636364,304,0.04090909090909091,4.2272727272727275,0.03636363636363637,0.18181818181818182,0.22727272727272727,0.9090909090909091,0.5909090909090909,0.18181818181818182,0.8636363636363636,0.045454545454545456,1.0,-0.623189172427633,0.38836474463103815,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1972245773362196,Belgium
Alberto Cerri,1.0,5,0.2,1.8,5.8,0.0,304,0.0,0.0,0.22000000000000003,0.0,0.0,2.2,0.6,0.0,0.4,0.0,0.6,2.4946190467504508,6.223124188410128,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6931471805599453,Italy
Alberto Dossena,8.0,23,0.4782608695652174,0.8695652173913043,33.73913043478261,0.043478260869565216,1035,0.02608695652173913,1.565217391304348,0.034782608695652174,0.17391304347826086,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.34782608695652173,0.13043478260869565,0.9565217391304348,0.22612589606551836,0.05113292087143361,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.1972245773362196,Italy
Alberto Grassi,1.8,28,0.9642857142857143,0.9285714285714286,19.357142857142858,0.42857142857142855,669,0.03214285714285714,2.642857142857143,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.8571428571428571,0.6428571428571429,0.21428571428571427,0.9285714285714286,0.21428571428571427,1.0,4.023386170038123,16.187636273254032,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0296194171811581,Italy
Alberto Mari,1.0,1,1.0,0.0,4.0,0.0,304,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-3.075243966948179,9.457125456251172,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,Spain
Alberto Moleiro,25.0,35,3.0285714285714285,2.914285714285714,31.34285714285714,2.0285714285714285,1765,0.08857142857142858,3.3142857142857145,0.1542857142857143,1.8285714285714285,0.2571428571428571,5.114285714285714,1.3714285714285714,2.2285714285714286,2.1714285714285713,0.08571428571428572,0.8857142857142857,-4.562915199824893,20.82019512079304,0.0,0.0,0.009523809523809523,0.4857142857142857,0.009523809523809523,0.04285714285714286,25.0,3.258096538021482,Spain
Alberto Moreno,1.5,24,1.5,0.7083333333333334,33.541666666666664,1.25,304,0.05000000000000001,3.375,0.008333333333333333,0.125,0.041666666666666664,2.4166666666666665,0.125,0.125,0.75,0.125,0.7083333333333334,6.675440964558671,44.561512071308,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,1.5,0.9162907318741551,Spain
Alberto Paleari,0.5,1,0.0,0.0,15.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891879320723053,34.71424192996394,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4054651081081644,Italy
Alejandro Balde,60.0,32,2.375,1.46875,38.90625,2.125,1035,0.10625,2.90625,0.015625,1.4375,0.09375,7.6875,0.84375,1.375,1.375,0.125,0.5,-4.593052186126261,21.096128384479226,0.0,0.0,0.0,0.046875,0.0,0.0,60.0,4.110873864173311,Spain
Alejandro Frances,2.0,18,0.8888888888888888,0.3888888888888889,35.111111111111114,0.5,1400,0.016666666666666666,3.5,0.011111111111111112,0.3888888888888889,0.05555555555555555,1.1666666666666667,0.05555555555555555,0.3333333333333333,0.4444444444444444,0.1111111111111111,1.1111111111111112,-3.379353555989276,11.420030456377365,0.0,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0,2.0,1.0986122886681098,Spain
Alejandro Garnacho,45.0,36,2.3055555555555554,4.888888888888889,24.666666666666668,2.0,1035,0.12777777777777777,1.5555555555555556,0.19722222222222224,0.7222222222222222,0.05555555555555555,8.055555555555555,1.3333333333333333,1.5277777777777777,1.7777777777777777,0.027777777777777776,0.3333333333333333,-5.319079583386536,28.292607614399483,0.0,0.0,0.027777777777777776,0.2314814814814815,0.1111111111111111,0.0,45.0,3.828641396489095,Argentina
Alejandro Jimenez,15.0,22,1.5454545454545454,1.6818181818181819,19.863636363636363,1.1818181818181819,1035,0.05909090909090909,1.6818181818181819,0.03636363636363637,1.1818181818181819,0.13636363636363635,3.272727272727273,0.5909090909090909,0.9090909090909091,1.2272727272727273,0.0,0.5454545454545454,-6.149216569687905,37.812864420924285,0.0,0.0,0.13636363636363635,0.09090909090909091,0.12878787878787878,0.0,15.0,2.772588722239781,Spain
Alejandro Rodriguez,0.1,1,0.0,4.0,2.0,0.0,669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.042367254619414,81.76440556741343,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09531017980432487,Portugal
Aleksandr Golovin,55.0,19,2.526315789473684,1.631578947368421,29.63157894736842,1.894736842105263,1400,0.11578947368421054,5.894736842105263,0.1105263157894737,1.1578947368421053,0.47368421052631576,3.789473684210526,0.9473684210526315,0.631578947368421,1.4210526315789473,0.2631578947368421,1.3157894736842106,2.656262882366889,7.055732500240052,0.0,0.02631578947368421,0.0,0.25438596491228066,0.05263157894736842,0.0,55.0,4.02535169073515,Russia
Alessandro Bastoni,80.0,33,2.1515151515151514,0.8484848484848485,55.0,2.1818181818181817,1035,0.07272727272727272,4.909090909090909,0.021212121212121213,0.21212121212121213,0.09090909090909091,2.515151515151515,0.15151515151515152,0.15151515151515152,0.7878787878787878,0.36363636363636365,1.3333333333333333,-0.09716177516735769,0.009440410553672165,0.0,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0,80.0,4.394449154672439,Italy
Alessandro Bianco,5.0,35,1.0857142857142856,0.4,37.05714285714286,0.9142857142857143,304,0.03142857142857143,3.5714285714285716,0.037142857142857144,0.4857142857142857,0.11428571428571428,0.7142857142857143,0.6857142857142857,0.5428571428571428,1.1714285714285715,0.22857142857142856,1.2285714285714286,-3.549216569687907,12.596938258547194,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,5.0,1.791759469228055,Italy
Alessandro Buongiorno,50.0,21,0.9047619047619048,0.7142857142857143,49.42857142857143,0.3333333333333333,1400,0.023809523809523808,3.761904761904762,0.03333333333333333,0.047619047619047616,0.0,0.38095238095238093,0.3333333333333333,0.14285714285714285,0.6190476190476191,0.14285714285714285,0.7619047619047619,-0.3026412272221535,0.09159171241453112,0.0,1.0,0.0,0.0,0.0,0.0,50.0,3.9318256327243257,Italy
Alessandro Circati,8.0,6,0.5,0.5,26.333333333333332,0.0,1400,0.0,1.6666666666666667,0.05000000000000001,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,-4.571134377907086,20.895269500884,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.1972245773362196,Australia
Alessandro Deiola,1.6,29,0.896551724137931,0.6896551724137931,13.724137931034482,0.13793103448275862,1400,0.020689655172413796,1.3793103448275863,0.05172413793103448,0.10344827586206896,0.06896551724137931,1.2413793103448276,0.3793103448275862,0.034482758620689655,0.5172413793103449,0.06896551724137931,1.103448275862069,3.6151669919559275,13.069432379727669,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,1.6,0.9555114450274363,Italy
